signal,human_si,enc_01,enc_02,enc_03,enc_04,enc_05,enc_06,enc_07,enc_08,enc_09,enc_10,enc_11,enc_12,enc_13,enc_14,enc_15,enc_16,enc_17,enc_18,enc_19,enc_20,enc_21,enc_22,enc_23,enc_24,dec_01,dec_02,dec_03,dec_04,dec_05,dec_06,dec_07,dec_08,dec_09,dec_10,dec_11,dec_12,dec_13,dec_14,dec_15,dec_16,dec_17,dec_18,dec_19,dec_20,dec_21,dec_22,dec_23,dec_24
S09065_L0212_E010,90.0,0.9896030950148901,0.9870078155597051,0.983275501092275,0.9817132779757182,0.979676942507426,0.9787824344237646,0.9772533168792724,0.9718611791431904,0.9698163202206294,0.9658129384318987,0.9614672326644261,0.9586271836360296,0.9585787158409754,0.9570821657776832,0.9558178733587265,0.9541025318900744,0.9532694898645083,0.9508406298955282,0.9480063849190871,0.9447718493938446,0.9423153337041537,0.9423089928825696,0.9401964939832688,0.9375676804582278,0.9804862485951221,0.9875284414075655,0.9905364655777361,0.9882709868407555,0.9758091694039753,0.9757781980500605,0.9746137676984771,0.9693835279003412,0.9618910964918044,0.9589259842800032,0.9497471807717343,0.9549490786192805,0.9567535462783606,0.95898866413768,0.9623127224950608,0.9673802909578963,0.9719564038691559,0.9758445147176871,0.9787579453293315,0.9810121737824857,0.982717207664449,0.9824690720857162,0.9815024040288992,0.9808857632398132
S09065_L0221_E010,90.0,0.9838021433353424,0.9817039558092753,0.9781458420753479,0.9766004534959793,0.9755642729997634,0.9750998524427414,0.9737182457447052,0.9679377243717512,0.9659246950149536,0.962076181580623,0.9576093010604382,0.9549153612057368,0.9556226186454296,0.9539135356148084,0.9525608328779539,0.9507594773372015,0.9499124765495459,0.9473469570080439,0.9442515537540118,0.9408418447176615,0.9381616493066152,0.9384454521338145,0.9359958200653394,0.933518001596133,0.9719251641726695,0.9835539128059125,0.9879283852526093,0.9851301528977073,0.9720003307259689,0.971159093655892,0.9696154262106185,0.9622823838458997,0.9536182408678596,0.9485583898728,0.9401116362849514,0.942909596189134,0.944111209089013,0.9469763255019074,0.9514878354310302,0.957776845355938,0.9641609582648573,0.9687909162054207,0.9727000929085238,0.9754474606979563,0.9775479258821083,0.9776001801086076,0.9762036206945627,0.9752687715340236
S09067_L0239_E010,80.0,0.987605948527654,0.9846479128996531,0.9806166589657466,0.9788229536215465,0.9769809141953786,0.9757442197799683,0.974776757478714,0.9693747195750475,0.9677262515922388,0.9644833530833323,0.9610043928027153,0.9578475569933653,0.9559306178390979,0.953683328067263,0.949130915030837,0.9463007529179255,0.9436563315292199,0.9407236627141634,0.9371671379953623,0.9332305214007696,0.9282929678757985,0.9269280116359393,0.9231920289595922,0.919954816420873,0.953227773366161,0.9686010309602251,0.9790502903310209,0.9691970393924877,0.9490910404533315,0.9500670089911406,0.9483745664680561,0.9355604478360086,0.929593043868654,0.9193715378185029,0.9111292223020327,0.915946541628965,0.918846235422837,0.923593007988223,0.9330577417352413,0.9414407205170663,0.9512816163111818,0.9590912499063003,0.9647007331458318,0.9675300594254467,0.9696260595792306,0.9679766497183266,0.9638663268800752,0.9620264052400388
S09069_L0224_E010,100.0,0.9925589418411255,0.9915332163572311,0.9900062637329101,0.9888548215230306,0.9873783021767935,0.9869788432916006,0.9860101757446925,0.9814490176240603,0.9799480183174213,0.9778607948074738,0.9750456861853599,0.9724308205048243,0.9716607526143392,0.9708178452551365,0.9696030220985412,0.9680431001782417,0.9669968371788661,0.9657539616922538,0.9637690952320893,0.9622893936236699,0.9602001107931137,0.9601017852524917,0.9590953825910886,0.9574232705632846,0.8831365980644728,0.9357775084641607,0.9608370010097459,0.9489724739715674,0.9108831069489826,0.9169782136861262,0.9190627749941023,0.9095183991742085,0.9093583148506269,0.9093657980040942,0.9110553227838204,0.9093808733942612,0.9092206163795088,0.9172778725600044,0.9290199869721469,0.9405465897991518,0.955404681753407,0.9628612848503272,0.9688030455879476,0.9737040468380982,0.9758670699904155,0.9778130882931917,0.9770983341955014,0.9743678865473843
S09071_L0222_E010,37.5,0.992203819433848,0.9902726350625356,0.9871710774898529,0.9858163928985596,0.9835825632015864,0.9826479932069778,0.9827310508489608,0.9790029991567135,0.9776410948634148,0.9757987260520459,0.9731431721548239,0.9719423452119033,0.9709774915178617,0.9706085878610611,0.9693331274588903,0.9686217557986577,0.9679507280190786,0.9655619343717893,0.9638057680328687,0.9616788624922434,0.960097887357076,0.9606312101284663,0.9589416644175848,0.9559450695315996,0.9794348785808907,0.9892410254508714,0.9916018746668775,0.9870957605044627,0.9817196270439258,0.9817176452570883,0.9819231592609295,0.9783600908592948,0.9743542287257791,0.9740391909377881,0.9679596884280591,0.9717589827987329,0.9737039466046409,0.9761512924883302,0.9789136222622982,0.9817358970288375,0.9848681585597948,0.9861875831662357,0.9880065000065051,0.9885726778476482,0.9883832331316136,0.9877822136247887,0.9870492016316472,0.9860031651565315
S09073_L0217_E010,100.0,0.9965070541302363,0.9955173650979996,0.9939531450271606,0.9931361351410548,0.9916389557520549,0.9903681325515111,0.9893727547327678,0.9847432614366214,0.9836391954918703,0.9817970018585523,0.9797370767593384,0.9775965761045615,0.9739362181226412,0.9735604767898719,0.9721314496397973,0.9710481201807658,0.9705156459013621,0.9694353312353293,0.9680814552108447,0.9668639858663082,0.9659370441039403,0.9662195471525192,0.9649111478527387,0.963304126282533,0.9971425372480246,0.9956205796026835,0.9954333404426124,0.9944976367841228,0.9850010471596559,0.9849539127973616,0.985976413443205,0.983940934299512,0.9844822283304548,0.9848394373682864,0.9853409999645056,0.9872517471674085,0.9885042381081505,0.9896689077150036,0.9909159533909496,0.9922923546960973,0.9939528845749454,0.9950442252737194,0.9958107811333196,0.9964419379706991,0.9968866674588516,0.9969360936086663,0.9964504479913688,0.9941019988130256
S09078_L0227_E010,33.3333333333,0.989796783208847,0.987003389676412,0.9838183006048202,0.9815110650062561,0.978834079305331,0.976671518445015,0.9745533892711004,0.965787108724316,0.9628994510422151,0.9584152248998483,0.953017344976465,0.9487099616229534,0.947968821550409,0.9457799034217993,0.94256317935884,0.9401006313810746,0.9385444081375997,0.9360912363827228,0.9330818001329899,0.9299046006004016,0.926791875521342,0.9270887628495693,0.9247884034514428,0.9204642860094706,0.9526274649485026,0.9747602163042138,0.9808771483178537,0.9676980920510451,0.94071826747495,0.941865478842043,0.9428681168201871,0.9324560243395207,0.9283077744568073,0.9240843939339491,0.917260231990697,0.9218495590162998,0.9261609499217123,0.9321690834815657,0.9390339728394999,0.9487367319135541,0.9597425320549894,0.9670149486298011,0.9725793088241629,0.9765706650377943,0.9791322880690915,0.9806006356458457,0.9751983652773029,0.975789121901983
S09080_L0215_E010,100.0,0.9914699302514394,0.990123615860939,0.9870586045980454,0.9860417264699936,0.9847648522456487,0.9838086977005005,0.9829799826145172,0.9804156010448932,0.9791265688538552,0.976841514090697,0.974431013772885,0.9726623228987058,0.9710672518114248,0.9703416655460994,0.9691134931345781,0.9675797043641409,0.9662431438465913,0.9646629649400711,0.9628472078243892,0.9612215375800928,0.9584388282398383,0.9578644869327545,0.956438721626997,0.9538685304721196,0.9702795764633466,0.9869846730105725,0.9889717982972278,0.983174936075993,0.9727368714704121,0.9733555458926382,0.9737415389047673,0.9680421798583141,0.9669730715420398,0.963017668091484,0.9619749554278413,0.9630364377232229,0.9633328490932096,0.9667451590419756,0.9712263352704694,0.9762608723336245,0.9816274903540019,0.9850185992466588,0.9876614637966685,0.9895238123117891,0.9906708124630617,0.9917826801404892,0.9914449409217693,0.9908935531415813
S09082_L0236_E010,77.7777777778,0.9904350928068161,0.9884611845413844,0.9852731230656306,0.9834306901693344,0.9812121831973394,0.9793170280059179,0.9777331740061442,0.9682279928699136,0.9656735259443522,0.9620521469314893,0.9591338359514873,0.9573088324765364,0.957321045515438,0.9558601876969138,0.9539131008088588,0.9519580939759811,0.9502680892646312,0.948147931650281,0.9451179943780105,0.9425700330883264,0.9396381852974495,0.939973618110021,0.9380802511374156,0.935280595044295,0.9704489949358194,0.9836731250017965,0.9861655482403004,0.9814674020707987,0.9692371529602307,0.9673900327817851,0.965871098486326,0.9569153652844977,0.9546016235317619,0.9521085827198034,0.9489322876796247,0.9532922478458223,0.9589499761579631,0.9639193071819956,0.969400604179738,0.9750137631433927,0.9791607067939604,0.9819160258958743,0.9839607318050404,0.9845986243397092,0.9851897265758653,0.9850582125527055,0.9822959835027091,0.9812698918341983
S09086_L0206_E010,80.0,0.991876447558403,0.9897447828451792,0.9865839383602142,0.9839971660772959,0.9813020287354787,0.9798102251291275,0.9770000826915105,0.9692727849259972,0.9657813274835547,0.961266715861857,0.9557930384973685,0.9511777117351691,0.9502261491989096,0.9474949406571687,0.9443027848750353,0.9412063824137052,0.9380887892196575,0.934955577177306,0.931096201988558,0.9273253594761094,0.9239439147015412,0.9237336096068224,0.9206584290067354,0.9176649820705255,0.8566440749019695,0.9063618878006101,0.9350676870166997,0.9188894100294303,0.8731066391310093,0.8688567369331863,0.8706966458427906,0.8597894875352389,0.8508651083093484,0.8535360530933834,0.8519091616493898,0.8669871856288915,0.873874647807817,0.881200636779143,0.8912165182412983,0.9025779807158801,0.9203506269137824,0.92793395971682,0.9354066632353908,0.9415791814044181,0.944256132002278,0.9404718028373996,0.9280762922401422,0.9194694313189571
S09086_L0212_E010,90.0,0.9900461181402206,0.9880100511312485,0.9850799061457316,0.9826736588478089,0.9802175550063451,0.9789073657989502,0.9761701273123423,0.9673597114315877,0.9639264525075754,0.9598320411046346,0.9540151247953376,0.9493768753061692,0.9487620480209589,0.9459716128706932,0.9424355626280109,0.9391087529162566,0.9359761759117246,0.9331865404819448,0.9290756488007804,0.9254147259940704,0.9219813963472843,0.9223479043145975,0.9193568839728832,0.916388827085495,0.8581295382909343,0.9051268296207617,0.9330538776872405,0.9158853420563688,0.869400391231143,0.865629485020996,0.8668292745705658,0.8551988492776089,0.8475078785470049,0.8441032407022576,0.8424044081575318,0.8582246729415698,0.8656727722312598,0.8738674336056136,0.8843904960578681,0.8975523080850956,0.9166928003291317,0.9252770366835779,0.9320142226272782,0.9378430305301433,0.9405674403613892,0.9357397245713646,0.9198672436045706,0.9109946119335735
S09088_L0209_E010,50.0,0.988250587741534,0.9863869288365046,0.9833486491839091,0.9807486531734466,0.9789215335051219,0.9776356914043427,0.9756346932252248,0.9680734451711178,0.964724746286869,0.9604627592215935,0.9564827192723752,0.9527576274871826,0.9504007200300694,0.9444786483645439,0.9340115036964417,0.9214387435764074,0.9177106914371252,0.914989451572299,0.9107099578082561,0.9055974757273992,0.9037644646267097,0.9015683335562547,0.8970600005090237,0.9010023456811905,0.9649974484689513,0.9751648613654007,0.9806778838409936,0.9746942571956692,0.9445776356655378,0.9431823160848208,0.9450026669587609,0.9381869451477156,0.9357101331917151,0.9355322192673903,0.9357244437509648,0.9415558272296329,0.9434807065316025,0.9484640318129421,0.9551434201758333,0.9612767779590858,0.9686558776037263,0.9742204050157696,0.9780485625574412,0.9811271580980554,0.9828335499036925,0.9831837415339323,0.9823247422902442,0.9820571792600042
S09092_L0217_E010,100.0,0.9933685265382131,0.9913039208253225,0.9868737788995107,0.9851550539731979,0.982967982172966,0.9818731975952785,0.9807932182550431,0.9730843318949143,0.9706164618631204,0.9664571078668038,0.9625478380173444,0.9604270604501168,0.9598068794757127,0.9585333645045757,0.9573410534908374,0.9557227409780026,0.954845595618089,0.9528163208266099,0.9503585912436247,0.9484634513656298,0.9463738676160574,0.9464632477760315,0.9447263387441636,0.9416044400731722,0.9470211581759083,0.9648445852274756,0.9812247941361748,0.9727326671415377,0.9479781240998032,0.9450923174808974,0.9396663977830292,0.9347980458469047,0.9346470558065718,0.9275947083379673,0.9236261875042215,0.9224184424873719,0.9278871171980412,0.9338126168487969,0.9397552596557149,0.9493520542283299,0.9592739988484524,0.966803980008541,0.9723594679549153,0.9767359138296952,0.9804855672410491,0.9829190574610314,0.9831918321069272,0.9813440552265943
S09094_L0218_E010,100.0,0.9928600943088531,0.9913778623739878,0.9887084993521372,0.9862979079484939,0.9847682188749314,0.9833571484088898,0.981341755191485,0.9765548271139463,0.974596208969752,0.972050839950641,0.9693929146975279,0.9672305207451185,0.9648356185505788,0.9643488200306892,0.9620004754066467,0.9605902302215497,0.9590614085197449,0.956682852730155,0.954333065400521,0.9521440626184146,0.94855310617884,0.9476158561011155,0.9457073929210504,0.9415431926349799,0.9971553838381038,0.9947074951658252,0.9946277362281107,0.9903063678878544,0.9787079768599168,0.9793906459785369,0.9805220001526203,0.9765954747470491,0.976258516858491,0.9745115960587019,0.9715114684522981,0.9732845279178962,0.9746975741345675,0.977447391911392,0.9795536161326605,0.9828880899111618,0.9862097221544084,0.9881772921343082,0.9899857654071045,0.9912608765052882,0.992068850937665,0.9923052689751197,0.9913457697526366,0.9906581256923706
S09101_L0224_E010,100.0,0.9904855689605077,0.9895011202494304,0.9883278281291326,0.9871452043453852,0.9862094105084737,0.9850216322342554,0.9828440889517466,0.974841727177302,0.9732796506881713,0.9711712047159672,0.9677828293343385,0.9654939850668113,0.9652444890836874,0.9641309218207995,0.9630842736164729,0.9616188138922056,0.9601801300446192,0.9583865006864071,0.9555973513325056,0.9535105837980906,0.9511280108789603,0.950586570451657,0.9494926482637723,0.9475712481737136,0.9225195648700171,0.9568639961404034,0.9710599652453592,0.963790233149428,0.9420161359167383,0.9434346227964768,0.9460653616016341,0.9448275576038442,0.9456463517050945,0.9460050129695246,0.9429093924406857,0.9530373521623624,0.9550395685370174,0.9571206248768274,0.9611498378340348,0.9654709467360928,0.9706234668118066,0.9747314284830758,0.9777352077260447,0.980042166896846,0.9813405065703089,0.9810997362782089,0.9802496204693896,0.9804203027154904
S09107_L0218_E010,22.2222222222,0.9923820340633392,0.990864711801211,0.9895102729002635,0.988246291677157,0.98674451649189,0.9861448357502619,0.9845059396425883,0.978021725187699,0.9761368190447489,0.9735097007850806,0.9700385713378589,0.9657562856872877,0.9635681817630927,0.9605466257135074,0.9586952071785927,0.9558621187110742,0.9538431943853696,0.9522918979128202,0.9488441165685654,0.9455205945571263,0.9412000912030538,0.9398715788324674,0.936989076813062,0.9335741028388341,0.746429834947972,0.8443044568150183,0.9111094581831793,0.8828880610364861,0.7925838971163737,0.7695305047246963,0.7637190490843598,0.7320520506362058,0.7306651393181497,0.7207157557035703,0.7091092513014042,0.7163165927372536,0.7326154622136382,0.7398072711526915,0.7652755612008953,0.7908127177309509,0.8348894896169473,0.864391234925618,0.8853084140299313,0.9002846634589814,0.9088371924761882,0.911871181171248,0.9037615198878582,0.8850626532080053
S09107_L0221_E010,100.0,0.9929008880853653,0.991227676153183,0.9896583009560903,0.9884499406417211,0.9870384411811829,0.9864066178003947,0.9848585923115413,0.9794755115111669,0.9777055390675863,0.9749392573138078,0.9716805415352185,0.9675401711364587,0.9666815732618173,0.9648315867582957,0.9635105275213719,0.9609248198270798,0.9591473486622174,0.9578276890714963,0.9548771682679653,0.9521159461140632,0.9488313725392024,0.9477553431391716,0.9456550444960594,0.9425055880745252,0.8042699292918866,0.8771699576903609,0.9310867582647911,0.9073280924245548,0.8422457598585541,0.821033675902084,0.8135425043425124,0.7922688251776138,0.798356529971546,0.7888757410333868,0.7798223191978388,0.7773274399566036,0.7876541840996759,0.7923633619924557,0.8121446281300109,0.8333238136155049,0.8708036422047718,0.8944609067766258,0.9128719185159682,0.9253702635374113,0.9330048800740579,0.9356407809420502,0.9284101164380333,0.9172520788287903
S09111_L0231_E010,100.0,0.9954057283004125,0.9940917568604152,0.9922550350427628,0.9909882414738337,0.9897326490879059,0.9886873325506846,0.986884515007337,0.9820868355234464,0.979840389619271,0.9772286831736564,0.9732220659057299,0.9693002026279768,0.9689308429757754,0.9677559675971666,0.967037716627121,0.9656551945408185,0.9647523463368416,0.9633418633739154,0.9617318201462428,0.9605818638006847,0.9589402542511622,0.9590356212059656,0.9581353902022044,0.9561292956272761,0.9326481432705799,0.9627941748650094,0.9771272170670734,0.9690905118486054,0.9422553338367976,0.9283124252943552,0.927862766906118,0.9177163543460293,0.9152448261766213,0.9141876204305586,0.9202241452688465,0.9268709659528563,0.9342822905865894,0.9391473752956124,0.944161657100962,0.9507582070780422,0.9606281004369567,0.9677101642289908,0.9729747214564973,0.9792387195232429,0.9835140654979243,0.9856165610439928,0.9867026146182042,0.9866184890594439
S09128_L0242_E010,60.0,0.9899330790837606,0.9886398099660874,0.9855890727440516,0.9836231032212576,0.9823049282232921,0.9822317678531011,0.9816624391078949,0.9780722263654074,0.9765149148404598,0.9741170893808206,0.9714045217533906,0.9691760438779989,0.9692834399243195,0.9687504282693068,0.9672068160374959,0.9657877465486526,0.9643599654336771,0.9634464961985747,0.9615216172933578,0.9601546007096767,0.958408381819725,0.9587362464467685,0.9579941411415736,0.957181537548701,0.9983700522973032,0.9977870940109806,0.9953183412021798,0.992648672221329,0.9857319697474779,0.9858446937298744,0.9854477314643427,0.9829250476588143,0.9812271264069654,0.9780943564272887,0.9728536932636536,0.9756033287974459,0.9771615156095738,0.9794994192067481,0.9819950488958173,0.9853009392010812,0.9883782075429007,0.9903041491431193,0.9920726909366742,0.9923808335990819,0.9933107347285322,0.99370341381674,0.9933980456030623,0.9934036302720607
S09136_L0227_E010,100.0,0.9936409144798914,0.992584691564242,0.9902029745181402,0.9894452647368113,0.9876913948456446,0.9866080375909805,0.9859274895588557,0.9819349727928638,0.9808861980487903,0.978969775646925,0.9752855606426796,0.972739850970606,0.972765970185399,0.9714807476997376,0.970782533009847,0.9697685517519713,0.9690950493117173,0.9674936091850201,0.9659359935224057,0.9646817684620619,0.963842055986325,0.9642410126328468,0.9641340488096078,0.9633026130596797,0.9780108405890072,0.9894767487500643,0.9924495991695044,0.9898122370088704,0.9779316242099754,0.9764616368229958,0.9776390311108766,0.9730386127646269,0.9715883270191706,0.9708373849951855,0.9676009125121022,0.972002757808109,0.9750770847396129,0.9803081084090727,0.9834507848450156,0.9863577468936051,0.9897217366324033,0.9915364087759522,0.9929764770245421,0.9937222996307067,0.9944711188587562,0.9945513285753151,0.9939357748554879,0.9922705585557843
S09140_L0209_E010,100.0,0.9925961364110311,0.9910858788490295,0.9904926623900732,0.9896129281123479,0.9879687185287476,0.9874637918869654,0.9870018099943797,0.9830324000020821,0.9820538558463255,0.9808272799352805,0.979097304960092,0.9771123344202837,0.9765490137139956,0.9762274263401827,0.9750986379981041,0.9737209688425064,0.9725735559165478,0.9706739338835081,0.9688309938013554,0.9671626585225265,0.9650657096803188,0.964970723370711,0.9639901594320933,0.9625870446364085,0.9986907093009874,0.9978280461726831,0.9971949023249009,0.9957105220369539,0.9908668955453136,0.9904894710927941,0.9904151998847271,0.9873587370717488,0.9858408179406577,0.9849924152735904,0.9831440474636419,0.9848779493164787,0.9856650549433843,0.9867988331990508,0.9878146935518899,0.9896482802116819,0.9913917820570993,0.9922394987386789,0.9935053616888945,0.9945231492845928,0.9945537996615422,0.9936407051858532,0.9922200310246407,0.9919845310884531
S09142_L0200_E010,100.0,0.9905961882670721,0.9893090112606684,0.9870406081676483,0.9847108364105225,0.9836517810821533,0.9830376205444336,0.9816040839354198,0.9759056741893292,0.9738462862918774,0.9702602268705766,0.9665511076947053,0.9645614441434542,0.964105638563633,0.9627853898008665,0.9611122513810794,0.9598422501881917,0.9587987317740917,0.957783816476663,0.9553419682284197,0.9531870489915212,0.9506788352628549,0.9513788904547691,0.9506143636902173,0.948703904747963,0.9961379075489996,0.9954394982215822,0.9947829577111638,0.9862881347863082,0.9754087253298074,0.977116248088733,0.9777996599408233,0.9759897040144818,0.976315107775547,0.9757354276908862,0.9720280285672642,0.9742782717432339,0.9756419502818087,0.9788124612931162,0.9800676144766267,0.984298793679178,0.9871455572467582,0.989495672710093,0.9911149280054353,0.9925186628975222,0.9935335895746802,0.9942486074379202,0.9938173134959184,0.9933639832849719
S09144_L0227_E010,100.0,0.991948657711347,0.9912475678523381,0.9884201846122742,0.9873723506530125,0.9865023750861486,0.9860462879339854,0.9855768580436707,0.980211826423804,0.9786995245665312,0.9748709975580374,0.9716506671408812,0.968410916030407,0.9659518689115842,0.9648388479948043,0.9619736578861873,0.9599886207580567,0.9586091497441133,0.9560563174287479,0.953708280791839,0.9514910394648711,0.9476383688251178,0.9468517492214839,0.9443650262355805,0.942861467897892,0.979110678832137,0.9877690769516805,0.9887646658986249,0.9837595335041615,0.9709493005455391,0.9711874069296526,0.9720946222228959,0.9665281501534311,0.9635693408566605,0.9581649833484488,0.9570566306301951,0.9620255930020505,0.9633457812584467,0.9688542910688286,0.9732447903903244,0.9785896520988374,0.9836495250218916,0.9862404179585015,0.9884260122933795,0.9901892729181115,0.991559313537193,0.9915886262465282,0.9909845887522055,0.9907046685004426
S09152_L0227_E010,42.8571428571,0.9949099390904109,0.9936108471155166,0.9921613576809565,0.990924736658732,0.9890671354929607,0.9882435433069865,0.9866519683996836,0.9830212119122346,0.9816567370494207,0.9791814925769965,0.977846664061149,0.9764810542464256,0.9745283786058426,0.9738816042145093,0.9726847170392672,0.9716092961629231,0.971244686126709,0.9701479236582915,0.9682819421589375,0.9668984545270601,0.9650741722186407,0.9651297064820925,0.9647412771781285,0.9638039654692014,0.8305697548323143,0.8880428093603684,0.9191290800581917,0.895473484473955,0.8499038575676335,0.8483586839139016,0.8494155893785736,0.8284010986748377,0.8364094737308222,0.8438068635884155,0.8514341116737962,0.86271113118542,0.8772018117879679,0.8907629010430257,0.9019420878429325,0.9161898481406063,0.9283491644246388,0.9378240222148696,0.9463286765988921,0.9538896628592842,0.9584566144473861,0.9579775768251858,0.9473442803519627,0.9467681041553869
S09154_L0227_E010,80.0,0.9929362320502599,0.9918281456232071,0.9894369146029155,0.987778726418813,0.9857054527203242,0.9846771675745646,0.9834719809293747,0.9779689322312672,0.9757773094028235,0.9723108211159706,0.9696885420580705,0.967037095968922,0.9665530525247256,0.9653126004859806,0.9639320810039839,0.961621411288778,0.9603135573069255,0.9587592301468054,0.9562518035322428,0.9545507088204225,0.9529204341421524,0.9531117366552353,0.9519364005327224,0.9499031835595767,0.944326183561651,0.9657349638960706,0.9775453329304894,0.9704458418682336,0.9472956299594597,0.9491666134244421,0.9470595655475366,0.9385683875838556,0.9314373477733062,0.9194608502484899,0.9149679343880911,0.9076369018202641,0.903558464587248,0.9153543516720041,0.9263027054359347,0.9381638464710963,0.9521797004074561,0.9605889209297236,0.9672623548118998,0.9725097946354709,0.9748211960287647,0.9762113397768969,0.973579050195306,0.9723634918524365
S09155_L0239_E010,85.7142857143,0.9938068922758102,0.9931978626648585,0.9911537508964539,0.9906518784761429,0.9900788544813792,0.9891472309827805,0.98901278146108,0.9841896694749593,0.983575005804499,0.9820754117717345,0.9799865698168675,0.9792033841808637,0.9785731659034888,0.9777680928011735,0.9772087147136529,0.9763894522984823,0.976134082933267,0.9743186341524124,0.9730527936418851,0.9720824804802736,0.9710540489455064,0.9715891525944074,0.9713152871131897,0.9699998481671015,0.9541050807275189,0.9802878166162383,0.986360269466965,0.9825065839068399,0.9682975276212504,0.9699084535184589,0.9712028068399438,0.9626360383271744,0.9604262150221612,0.9596518671931454,0.9602510695254871,0.9627575088533373,0.9634626553431351,0.9694451657069438,0.9738204500629333,0.9781140373251406,0.9833682671150925,0.9861284834539685,0.9885065248789747,0.9904239424081673,0.9916158341573654,0.9925586129109701,0.9926702744454016,0.9917419028667436
S09156_L0240_E010,100.0,0.9915018068552017,0.9907683461904526,0.9882677524487178,0.9876369861364365,0.9867024534940719,0.9858162780205408,0.9856412269274394,0.9834996655583381,0.9824456759393215,0.980331094344457,0.9772348477244377,0.9753875558376313,0.975423720051845,0.9739034382005533,0.9730760370691617,0.9718768406510353,0.9711034629543622,0.9687969815731049,0.967572556535403,0.9660619976123174,0.9646770111521085,0.9649838137626648,0.9642918634215991,0.962321297754844,0.9731024683310601,0.9861309228302096,0.9907479664913937,0.9885437644789746,0.9731556892019803,0.9738019051197551,0.974977444048878,0.9680925379306983,0.9690235699660129,0.9672489252142342,0.9650655720734141,0.9677627394843031,0.9701057011522619,0.973787976304421,0.977446346800159,0.9806026205597402,0.9842829918298871,0.9870246465070317,0.9891330897825625,0.9905458218626538,0.9920709073024857,0.9927291938968731,0.992707757102638,0.9927041030129753
S09158_L0243_E010,100.0,0.9883015224933624,0.9868919900655746,0.9835980246067048,0.981120243271192,0.9800791776180268,0.9797226433356603,0.9786653189261755,0.9769659864703815,0.9752859848340353,0.9731172497868538,0.9710528920888901,0.9700619356830915,0.9701765870054563,0.9695472523073355,0.9686397950649261,0.9671858597099781,0.9658809734781583,0.9641844386061033,0.9622005549619596,0.9603595966200034,0.9581038044194381,0.9586217848062515,0.9566530707081159,0.9540547920068105,0.882141601680144,0.9154579131240138,0.9345814099383081,0.9073661811054299,0.8738881820161174,0.8678658193844644,0.8678599262133018,0.851519902398761,0.8518806315285334,0.8575497781273709,0.8632331877992471,0.878204786837261,0.8837816168502016,0.8941273512385727,0.9041170205255697,0.9175063423599795,0.930942398497758,0.9420107838185945,0.949267766102022,0.9572574503965667,0.9596656093139413,0.9601187555431892,0.9552525145037853,0.9483933407394666
S09164_L0218_E010,87.5,0.9912080212831497,0.989496331413587,0.9876876194874445,0.9871900468269984,0.9855837176640828,0.9851483236948649,0.9842310973803202,0.9793114615380764,0.9786341815193494,0.977386540522178,0.975651292676727,0.9741214771767457,0.9734146850307782,0.9728172554572423,0.972259364426136,0.9711384849945705,0.9699602121710778,0.968591526389122,0.9668272714018822,0.9650913295348486,0.9634702060818672,0.9628406099279722,0.9615076536734899,0.959642477273941,0.9630796124794407,0.9833355987688344,0.987199269314759,0.9820450633958084,0.9692836003895209,0.9710186448149858,0.9718113471387756,0.9641897924909199,0.9610170568137917,0.9539756632367987,0.9496706986920564,0.9526375552546544,0.9550536196187369,0.9597842934177091,0.9661526535884156,0.9718560314053906,0.9781758533744125,0.9817966800007519,0.9848946279972679,0.9875079980968681,0.9888419658060229,0.9898544935430471,0.9899933325376236,0.9894498268350715
S09175_L0217_E010,100.0,0.9947941515048345,0.9927575999498367,0.9904043457905451,0.9900278780460358,0.9887299274603526,0.98753298330307,0.9871667311191559,0.9828462106486161,0.9820618744293849,0.9796403905053933,0.9776447495023409,0.9753838624755542,0.9709212473432223,0.9698350079655648,0.9676156079570453,0.9664694070418676,0.9664824973742168,0.9644493582050006,0.9626277805368105,0.960826678832372,0.9595961341063182,0.959920352935791,0.9582781989574433,0.9552250837484996,0.9965262965198133,0.9960081656004154,0.996498891336313,0.9946699726053984,0.9806336632868603,0.980638448551472,0.9811155565900447,0.977702802535411,0.9787653841288341,0.9767694134941367,0.9768167954404418,0.9790731858523388,0.9804593567722004,0.9832535097052006,0.9859692579734411,0.9880621508955468,0.9898066877736252,0.9916442764530499,0.9928147467746165,0.9935576034228303,0.9944794881899678,0.994862981376278,0.9937069052315834,0.9888137298821515
S09178_L0229_E010,85.7142857143,0.9902536946137747,0.9886667948961257,0.986810781121254,0.985565780599912,0.9849325126012166,0.9843437511126201,0.9838343999385833,0.9788629071414471,0.9773582623004914,0.9749685583412647,0.9712200739085675,0.9689057273467382,0.9662839299341043,0.9654064266979694,0.9640039476354917,0.962873643040657,0.9615980710685254,0.9596283335189024,0.9578294072349867,0.9559826672573885,0.9548517897923787,0.95555855178833,0.9541783522168795,0.9526249537467957,0.9963536874344253,0.9954552683428484,0.9923893338189291,0.9893236107712202,0.9744495153030568,0.9736925159810603,0.9744261331856758,0.9689397781684711,0.9699755795441414,0.9690076963249936,0.9612494392083202,0.9649720785791146,0.9674070171746625,0.9726183079635347,0.9761817894805407,0.9813111218951294,0.9855437105427555,0.9880329089121924,0.9901343467139123,0.9918601488107013,0.9929733939923198,0.9935911784174678,0.9932751260399751,0.9924532625391087
